1.550000	-0.02576	0.01287
1.570000	-0.02306	0.01115
1.590000	-0.02091	0.01081
1.610000	-0.01855	0.00768
1.630000	-0.01569	0.00859
1.650000	-0.01294	0.00477
1.670000	-0.00988	0.00414
1.690000	-0.00658	0.00049
1.710000	-0.00358	0.00361
1.730000	-0.00190	-0.00022
1.750000	0.00181	0.00198
1.770000	0.00410	-0.00030
1.790000	0.00583	-0.00008
1.810000	0.01035	-0.00159
1.830000	0.01286	-0.00065
1.850000	0.01574	-0.00330
1.870000	0.01825	-0.00320
1.890000	0.02186	-0.00322
1.910000	0.02505	-0.00050
1.930000	0.02806	-0.00183
1.950000	0.03016	-0.00117
1.970000	0.03389	-0.00153
1.990000	0.03575	-0.00276
2.010000	0.03925	-0.00296
2.030000	0.04229	-0.00273
2.050000	0.04555	-0.00082
2.070000	0.04878	-0.00002
2.090000	0.05112	0.00000
2.110000	0.05364	0.00169
2.130000	0.05646	0.00315
2.150000	0.05954	0.00296
2.170000	0.06272	0.00446
2.190000	0.06515	0.00512
2.210000	0.06812	0.00735
2.230000	0.07094	0.00894
2.250000	0.07292	0.00904
2.270000	0.07538	0.01138
2.290000	0.07803	0.01404
2.310000	0.08138	0.01478
2.330000	0.08354	0.01631
2.350000	0.08535	0.01839
2.370000	0.08747	0.02026
2.390000	0.08974	0.02329
2.410000	0.09180	0.02574
2.430000	0.09433	0.02729
2.450000	0.09601	0.02924
2.470000	0.09827	0.03244
2.490000	0.09941	0.03436
2.510000	0.10072	0.03754
2.530000	0.10311	0.03912
2.550000	0.10414	0.04283
2.570000	0.10554	0.04728
2.590000	0.10719	0.04961
2.610000	0.10842	0.05223
2.630000	0.10903	0.05614
2.650000	0.11028	0.06060
2.670000	0.11067	0.06240
2.690000	0.11157	0.06603
2.710000	0.11246	0.06947
2.730000	0.11195	0.07208
2.750000	0.11177	0.07603
2.770000	0.11106	0.07875
2.790000	0.11134	0.08351
2.810000	0.11048	0.08551
2.830000	0.10961	0.08983
2.850000	0.10855	0.09370
2.870000	0.10776	0.09785
2.890000	0.10622	0.10183
2.910000	0.10469	0.10679
2.930000	0.10208	0.10852
2.950000	0.10075	0.11235
2.970000	0.09852	0.11517
2.990000	0.09555	0.11922
3.010000	0.09243	0.12278
3.030000	0.08906	0.12596
3.050000	0.08579	0.12895
3.070000	0.08207	0.13249
3.090000	0.07846	0.13603
3.110000	0.07443	0.13861
3.130000	0.06978	0.14073
3.150000	0.06483	0.14306
3.170000	0.06014	0.14524
3.190000	0.05502	0.14681
3.210000	0.04949	0.14818
3.230000	0.04378	0.15002
3.250000	0.03840	0.15065
3.270000	0.03166	0.15310
3.290000	0.02556	0.15212
3.310000	0.01811	0.15156
3.330000	0.01247	0.15269
3.350000	0.00579	0.14955
3.370000	-0.00046	0.15027
3.390000	-0.00709	0.14812
3.410000	-0.01266	0.14665
3.430000	-0.02070	0.14048
3.450000	-0.02766	0.14121
3.470000	-0.03308	0.13679
3.490000	-0.04128	0.13354
3.510000	-0.04642	0.12835
3.530000	-0.05252	0.12426
3.550000	-0.05810	0.11886
3.570000	-0.06493	0.11466
3.590000	-0.07120	0.10844
3.610000	-0.07581	0.10268
3.630000	-0.08258	0.09526
3.650000	-0.08576	0.08820
3.670000	-0.09141	0.08187
3.690000	-0.09774	0.07146
3.710000	-0.10213	0.06450
3.730000	-0.10469	0.05398
3.750000	-0.10863	0.04555
3.770000	-0.11107	0.03764
3.790000	-0.11382	0.02669
3.810000	-0.11478	0.01883
3.830000	-0.11746	0.00699
3.850000	-0.11696	-0.00177
3.870000	-0.11709	-0.01420
3.890000	-0.12097	-0.02179
3.910000	-0.11759	-0.03522
3.930000	-0.11689	-0.04971
3.950000	-0.11534	-0.05888
3.970000	-0.11229	-0.07427
3.990000	-0.10849	-0.08345
4.010000	-0.10828	-0.09527
4.030000	-0.10280	-0.10589
4.050000	-0.09445	-0.11866
4.070000	-0.09049	-0.13016
4.090000	-0.08589	-0.14347

